date,GGAL,BBAR,BMA,SUPV,LOMA,CRESY,TEO,MELI,BTC-USD,ETH-USD,BABA,KO,VZ,SQQQ,SH,SDOW
2023-01-31,-0.013944364089303884,0.015649645949603164,0.014963288208294179,0.04360000180577517,0.007260655109099012,-0.011810417087363523,0.07781029147398133,-0.018196859516541375,-0.01121566422148712,-0.021294038437278617,-0.06014697329158414,-0.012065887251630825,-0.03467656299844557,-0.012711796391881691,0.027530473770495334,-0.02378278833816916
2023-02-01,-0.0003088171127006989,-0.026646369271158488,-0.005347752060704147,-0.015150295822233595,0.03491206825035986,-0.01645580132926916,0.009532186266422826,-0.0041108811771704,-0.009935973960873312,0.022586485979665172,-0.02355965395205306,-0.01906598758653011,-0.044954282853265415,-0.033104011552260504,0.012791118325373052,0.016575568115722694
2023-02-02,0.05533342427625021,-0.0075813269032117825,-0.0234076697600063,0.0051785489529248,-0.031900598984453965,0.0011544763325441743,-0.00750990086613279,-0.03768694232010794,0.029576464700886707,0.018497379788796398,0.041882485481600895,-0.018518955203926657,0.02008886048071523,-0.026340287984958688,0.05356181247201719,0.0007848387673445867
2023-02-03,0.0444480658662918,0.031101287801108102,-0.008964744299769123,-0.018096029026905547,-0.07243073115235066,-0.02652306612942379,0.02361966584385078,-0.011907382954172041,-0.045381545572740656,-0.02235323240299647,-0.014143577230350424,-0.0430237584722859,-0.016527965797959454,-0.04900356582706411,0.030251764929739577,-0.05607436267137622
2023-02-06,0.011271137723651847,0.0038503163368226456,0.02790085259803754,-0.03217167997457804,0.00490824478216445,-0.02648848737178877,0.012443987195851491,-0.006798671083721675,-0.009368855592811753,0.03477712982531855,-0.02862919017001031,0.012161921461375513,-0.00762670614590677,-0.0022295288676841274,0.029329198735656536,0.02006438276081357
2023-02-07,0.0012508686385921397,0.06001519030694191,0.0485567110071512,-0.014882373597868925,0.046355087191566335,0.017434570483523704,0.01086091843489978,-0.00608589924607672,0.0050734236977512115,0.02999605046059406,-0.004637655933586893,-0.04445997007194047,-0.01904521328386144,-0.014553991232823527,-0.03381187152942666,-0.00030577408831389263
2023-02-08,0.0033062367514320457,0.01018445812491775,0.039646850028328906,-0.000625724079196921,0.031767817623019834,-0.028019805617481075,0.01559156444315768,-0.005721008492554969,0.011597200116061579,0.0036641089254991766,0.053373275988589874,-0.029953330525362643,-0.006175854048970919,-0.023582187188073367,0.019585843228605793,0.030826885061330245
2023-02-09,0.01576086191219961,0.005114261328074354,-0.011850459142766057,-0.010378325255535836,0.005556867812696931,0.01710241243521149,0.05307408744146813,-0.0012433314187193512,-0.012368046493596019,0.002292570489527579,-0.04447280692231159,-0.050281543819764685,0.041085014830772426,-0.0014021017647597445,-0.0010271421704063366,-0.02671834012923424
2023-02-10,-0.024953204869098133,-0.007400392847443649,-0.027310570006446544,-0.016866662403250188,-0.011919300230057384,0.011935448052407205,-0.02758461100934284,0.012361821357680824,0.0011616995434264865,0.01425204997727203,-0.02564810081363189,-0.00185002890272834,0.02056175048392972,0.009443577593891916,-0.01338416978321888,-0.07606873194580177
2023-02-13,-0.006115636336600172,0.003645150078599002,0.0038294699268193177,-0.03425739680162798,0.02068917909469059,-0.04194028332459765,0.012214800620547805,0.02241034900210992,-0.06003081280517664,-0.02101854238277956,0.03845682811104356,-0.0034520394707793223,0.022096170652572855,0.054039523829157554,0.004510525447687153,0.0073036388698966
2023-02-14,-0.04056873449885756,-0.0035055869415333563,-0.04296085465508004,-0.001776060250756828,-0.023752027829610722,-0.016501450814234486,-0.02260022881269108,-0.015817695875948945,-0.016026398770287442,0.0010513392491622309,0.04785221379988336,-0.007836538297210094,-0.03449662005012899,-0.03680277503443907,0.024218915426960974,0.007617962061627903
2023-02-15,0.010333604767073679,0.018165742658069473,0.008414396548551029,-0.03663027395001295,0.012283777629041204,0.030611932525100194,0.0142889409026834,-0.0293409657048872,0.011705699513143042,-0.05210314805796312,-0.0022831702000829512,-0.02543537128978146,-0.028077143501706647,0.029717534294772863,0.012903328460191377,-0.04109837549512274
2023-02-16,0.01661644105771698,0.024513184603849547,-0.0033843248761843414,0.019488875337730693,0.013020795799338014,-0.023937969041274876,-0.022412192768529904,-0.02542237824839666,-0.02396550587888968,0.022459900588626125,-0.030210573916417016,-0.028589212315232704,-0.06823716586073403,0.024933301766049798,-0.021428912218333318,-0.023872912698304605
2023-02-17,-0.011710552969040777,-0.019163732005886502,-0.01128673399677349,0.002363783164052835,0.027167739990060724,-0.011246387750966425,-0.010082992662887147,-0.011809783585533973,0.0017761810840029035,-0.037996635153435876,0.05410923950761859,0.011980444021024494,-0.019737141699371796,-0.018994603570515634,0.019040474056394086,0.07162956039156443
2023-02-20,0.040446209861469073,-0.03244288655782679,-0.038795003248259574,-0.03549357722870028,0.07174857937148138,0.01192202988739588,-0.007052263113158208,-0.008462026729632699,0.011537866104442518,0.038612300506192465,0.04097842046116584,-0.013373566767439615,0.024513206876537685,0.005395401902404284,-0.015518023715397122,-0.007313391400297409
2023-02-21,-0.029888379645913843,-0.04458085005835122,0.013226711869416707,-0.007402691031681008,0.010161681949298673,0.020083781585274352,0.02500287553211078,-0.018771481063610818,-0.008229679264487477,-0.00792146089777801,0.01742372735460629,0.00824274392012625,0.01331148219453615,-0.011079001995866533,0.00573345165271566,0.018747543630115215
2023-02-22,-0.03565809306021106,0.01308464769549178,-0.012933159520989834,-0.018333763867898423,-0.012347230264589504,-0.005970576991135124,0.023534016566634897,-0.031593088202406805,0.0045720141838530015,-0.004979236844476875,-0.019811186191024288,-0.02159464084230489,-0.005224138052556615,0.00495444739681572,-0.007257289454697835,-0.015839706879838822
2023-02-23,0.005928801648775073,-0.026915314527438894,-0.028532943713787784,0.008313731469197227,-0.0003393002294531655,-0.014531143749886621,-0.03037214371330954,-0.011041609645493722,-0.02348807243539952,-0.015275475666010174,-0.0009253051618672847,0.004838235213755482,-0.00025747394084540964,0.0387606037674344,-0.005158306302751492,-0.05063085462494099
2023-02-24,0.026831099727772756,-0.052115163720016344,-0.06900982537486355,0.034389358845824836,-0.0429760843602206,0.036509943864644345,0.001674753611006441,0.004847376202009146,-0.004853465678967828,-0.0068772148220968,-0.0037021321741620428,0.033428536765629735,-0.016779763406205128,0.015559970881767748,0.019646577264807563,-0.003948639709078217
2023-02-27,0.043309833977915435,0.010064777679919201,-0.00038779741340355667,-0.04551114460516814,-0.01692299804597408,0.04474463966169795,-0.017288308507764305,0.015291472856866495,0.015677019312530183,0.03641048212268361,0.00860812123440935,0.01506651768332179,0.005433681246693078,0.0131002758198977,-0.02537728611965151,-0.006320057892742925
2023-02-28,-0.011109930350964414,0.06462751619807539,0.04561610925341486,0.003180699703288381,-0.009882900923528504,0.025080812831699273,-0.030682072905333313,-0.013543032961713553,0.004233259058003869,-0.06001862374907829,0.037252132300296115,-0.009960408714261293,0.01963728079270255,-0.010403241028711707,0.050146708570151466,-0.009650092090508378
2023-03-01,0.027642168001826617,0.00014823819769849145,0.04271874536018094,-0.003696471057145878,-0.01272061024859339,0.0024359155973241453,-0.005112313675527447,-0.009974863283970459,-0.014260621906384996,0.032748954193954516,0.02253560109798136,0.006752671424204992,-0.03930391591936744,-0.03613247558704469,-0.04421964998916428,-0.0025627314702345583
2023-03-02,-0.0006624921925952876,0.02148992201830957,-0.011065725821562067,0.017230259449842578,0.004117324788029508,-0.019709814054307273,-0.007384668065458344,-0.022607979045734194,0.005922881416354331,0.008788985335061783,-0.026282834420501056,-0.005700320529601677,0.007821622511993365,-0.004899662564010199,-0.014535023744104869,0.006930613096745919
2023-03-03,-0.004007630427348974,0.0023484873500863035,-0.014646975496541481,0.005645793464199134,-0.020056633535725066,-0.020253202073989618,0.06286480860264332,-0.0004858611905761423,0.018331236394150574,-0.029433678445047518,0.035321919045144146,0.0004971281446266573,0.023891815155534735,0.03093401691223474,0.009601094854985393,-0.003446969295458846
2023-03-06,0.022644069664863098,-0.0021698837209886968,0.012091879133626193,-0.01832917275506385,0.02873075604708819,0.01345253457048301,0.011186097332837708,-0.02069360279918042,-0.049672419232517195,-0.026232597012776804,0.00816142784664775,-0.0078096215038025996,-0.010026899291429858,-0.03717075290900418,0.015019530480038012,-0.030815375420863766
2023-03-07,0.01674675266342307,0.023549933643461474,-0.02435807106887944,-0.007646960474725462,0.000305223194077886,0.010818052028605418,-0.033564228735149304,0.014735710994028484,0.029709631800493685,0.043113327753416586,0.017630255013262985,-0.0038011374646755858,0.017977194179286116,-0.025740159480793334,-0.0022094485815461473,0.012532501559516351
2023-03-08,-0.03835488905833573,-0.006932720647970458,0.007875648539991564,-0.01940980267097736,6.749424916896452e-05,0.03597184292452127,-0.013724301227278635,-0.04337772489106162,-0.008073600465112074,-0.02306745469411864,0.037655168024993024,0.005618056246042613,0.07322309716793396,0.0034626746603048097,-0.0011341239697844063,-0.04728006322312972
2023-03-09,0.03791460102462074,0.007009258516741834,0.019642429946035822,0.027573480258616945,-0.007866265632087144,0.016699150053821388,0.026171187643426075,-0.008653086477912408,0.01099727868755318,-0.02813051940858413,-0.02711510827744823,-0.024235455916466142,-0.002305907126756712,-0.024023108529313775,0.010619745555945359,-0.04968230683366781
2023-03-10,0.03541497030247309,0.008377340319983828,0.03145799515086445,0.0008331380836863467,0.004188514506096919,-0.03659077324085336,0.05391422812965563,0.007858399887923362,0.030692774849781834,0.029149634380372325,-0.0005954621096895263,-0.024784659846503243,0.010184185643126398,-0.019323938196691204,-0.005461766954059866,0.018956956440490558
2023-03-13,-0.015222023255513362,-0.01626847670806464,-0.0022014252133959467,0.04899206720841365,0.021147971421840106,0.026955592963159525,-0.03858544360512561,0.004907867227375018,-0.0334206104563598,0.008802336624180507,-0.01290240479544491,-0.033828151743761636,-0.01798768217025959,-0.010237203981231291,0.03575386280886139,0.013060053976844843
2023-03-14,0.010247235312706993,0.02541874281286538,-0.00478038118739299,-0.0012157806844580454,-0.021151360241499995,-0.024350148534633576,-0.04562452912961701,0.06996489722030574,-0.017284897206847005,-0.022882276595193818,-0.038149730685992256,-0.03892879456646081,0.0048429685111639476,-0.03327425217603619,0.021511841889364502,-0.001134240389405683
2023-03-15,0.012731113964847829,-0.004065706462332508,-0.02141689493476351,-0.017259487906796434,-0.016023153539839963,-0.009256177195252402,0.04819970859872735,0.009086030243294907,-0.006889872636394734,0.005731989730704212,0.00900808017362209,-0.029682622115480783,0.011876765900286745,-0.023766077072016056,0.022367083476500182,-0.03399494572916073
2023-03-16,0.006840131713483633,-0.01842183388046037,-0.020165901458725655,-0.036846863729375734,-0.007266620231836551,0.006576536222298257,0.010090927909682135,-0.024496337968154536,-0.0191089032124675,-0.025025358549271126,0.0651215390136144,0.004295763121271667,0.005184451505168219,0.018046604894369045,-0.023571662137860216,-0.01724730611805958
2023-03-17,-0.013367479809591964,0.013807197025351492,-0.0053476225831246005,-0.04379073353207197,-0.03279689857661083,0.05147263095100141,-0.021179808012292245,-0.002084430727922526,0.04464113441669926,0.0282111399095053,-0.04467333902622361,-0.021779024242699063,-0.02487770296382874,-0.031865489814320136,-0.0016832922818255103,-0.006249061580133053
2023-03-20,-0.016355358850195678,-0.021917933161270664,0.009529254623077188,-0.03854104038799111,-0.019979164170514818,0.08117451477291682,0.013759530010071241,-0.0431476257752903,-0.020897851581578863,0.02719755543975433,-0.0005068867657113119,0.013227075558632562,0.005473972016736495,-0.03887115331302704,-0.0071857071772867265,-0.03882362032943665
2023-03-21,-0.0003387943710073671,0.001005033642401898,0.02340941354971826,0.007002570409914366,-0.01153843753694328,0.015588326384937234,-0.06348870234931603,-0.0017135239709984429,-0.013496760296821009,0.013693057764534888,0.01644736627161758,0.0011685259138298765,0.03754246091452851,-0.015331875956096197,-0.024534059449565992,-0.01801153433035696
2023-03-22,0.030061207755701425,7.202767776348651e-05,-0.01958514333606265,0.01310323027779603,0.02240708001843661,-0.004270769682185316,0.0003844615513339811,-0.020317168889729786,0.00542438477841789,0.009385294771373731,0.0033826633778704096,-0.0477356511151481,0.011582457287571346,0.018772924160038507,0.009347522329738123,0.01674694228069251
2023-03-23,0.013986918161998263,0.027827538799967355,0.03833369742776438,-0.0384702445735875,0.006887644693491124,0.013756401612752711,0.008531718740462768,0.023455612555418615,-0.029315453312221296,0.04532694563615669,-0.002525008103546389,0.01681418314972216,0.02464855407945743,-0.004612375375155353,-0.013055176096386512,0.036637844192968005
2023-03-24,-0.0089252893111057,0.012241780453912554,-0.006457152437130076,0.022935011777053038,0.005152978946397546,0.02274622382933922,0.023682841442172586,-0.013348613260660835,-0.009546161127669595,0.000292200867064496,-0.031668129547944956,0.02078298598984807,-0.005609506880632553,-0.011250758422984175,0.016825069363720857,-0.010134168540997357
2023-03-27,0.019785659803035704,-0.00032562094261823216,-0.00023415494016243432,-0.011707454414476404,0.021806816593219924,-0.007686993418904442,-0.02473631540268717,-0.002615720919605047,0.008270343423414594,-0.02882330313863435,0.0061384320010209326,-0.024247749868589796,0.019230066996196005,0.0014099630023776122,-0.0261079265957197,0.01939795094087904
2023-03-28,-0.06845759396462636,0.020960813033761738,-0.018212404592053644,0.00397771549353565,-0.0031293879360841936,0.046216458888685974,0.0024451635834095153,-0.015468067354742154,-0.007989423648619765,0.011603653913016432,-0.018446834787964828,0.01086337110092117,0.007308271970398295,-0.0424168163455364,0.044226077473391356,-0.04643863822489214
2023-03-29,0.02944430043361712,0.03567686490855704,-0.05852360840201387,0.04144119230831067,0.010112409553940438,0.0060701179295377106,-0.022576856365382647,0.044743377821340635,-0.002032602931669625,0.053851107847230795,-0.05299228838510117,-0.02089114822346161,-0.023199425696658116,0.01274821578289198,-0.021865718734403905,0.01692796230022431
2023-03-30,-0.0422733200360359,0.014347204854494366,0.022653924393145175,0.022981070508610202,-0.0022779453589266696,0.012825122632779795,0.0067069856550832085,-0.007701261302804241,-0.012850027047228596,-0.024757369677256502,0.030624372536229627,0.0027455214784986026,0.008297258136501506,0.00993490247919726,0.005799309693830912,-0.019604003004250914
2023-03-31,-0.008722757599513464,0.0005589716625518104,0.018897435869246637,-0.006392745098510733,0.006958154982996234,0.017092540261952394,-0.021841599205068785,0.04719370684268198,-0.036865065142720144,-0.008698516244904586,0.02455630478796622,-0.030827302109423305,-0.024194911175686507,-0.009883545390108273,0.02029977661613369,0.008015594655300884
2023-04-03,-0.027311845720312977,-0.03197358689154073,-0.006710571801649912,-0.021740009809328886,-0.014167647217993573,0.01089862728717228,-0.009853652458343798,0.020868559684039,0.008374703546344175,0.01076872069235768,0.0015927915684115224,-0.04355085691175942,-0.015402161405413839,0.02577468030837049,-0.01386893845650472,-0.00587647602714636
2023-04-04,-0.031558341416777935,-0.025984285588346978,0.0019767190689485847,-0.05208968443168627,-0.058866641027148,0.021501406847747706,-0.02429538297816214,0.012428265078442857,0.04516349402453668,-0.0010470726616068626,0.006045065310115172,-0.009227591784161437,0.005045895550055857,-0.027502138509871044,0.02184694070157356,0.03387135168349653
2023-04-05,0.029754752668052165,-0.007303814166854883,0.013285964848975818,-0.017523479251297158,-0.0030523112518574536,-0.015017426321668137,0.01671659038834017,0.009563772040564356,0.0007603296737599408,-0.023965738812486315,0.027530088650741025,-0.00278932623730499,0.007761069004754706,0.028907669893375454,-0.029971270561047314,-0.021330116737128146
2023-04-06,-0.011327880901148335,-0.014826789507682125,-0.03802195076727666,-0.004965884991584568,0.036519746040458045,-0.013564702737779544,0.021999781429895116,0.010196566743741808,0.0059492297223300294,0.028752030133775364,0.005925980983558565,-0.009595657372269084,-0.029001942907024736,0.004171016215184453,0.03728107880808196,0.01611868414679063
2023-04-07,0.009002881376956484,-0.004364729335213813,-0.012843130914304446,-0.024084708838870483,0.02373262595401049,-0.02683716361018018,-0.0055500554664951185,-0.04676309207358964,0.017774182512729553,0.06003403706850374,0.023164667044614173,-0.028875658659492598,0.027007921623696696,-0.00808098659925105,0.0006539453532334871,-0.006665373774564554
2023-04-10,-0.0008726335057166468,0.0017177217191353122,0.020361133403233644,-0.0029769841458803237,0.024735916662878887,0.01135147530641012,0.0012567389093387504,-0.0066498759163767795,-0.03094437327070354,0.005216847080373288,-0.007111646727386289,-0.009650607653234888,0.01470725985400545,-0.0001968215123119288,-0.014504072875700658,-0.0036509559442586825
2023-04-11,0.012301063986581706,0.013634431395063817,-0.030579913832021743,0.0022237659820356637,0.031695193239354325,0.019970201432735868,-0.035277501544686896,0.021660198065477587,0.04379474575999032,-0.02205486259470324,0.03365347924607853,0.007057153985513764,-0.017169112621857052,-0.002378785340524714,-0.007153832951176331,-0.004287131232036612
2023-04-12,0.002223014517480637,-0.0014614005641639949,0.007668199505128204,-0.005307265979871634,0.002519608666155415,0.011813556974503259,-0.007166116258245481,-0.0009220042794634287,0.005372600844804731,-0.037695175503163925,0.008354347555373343,-0.0008219877359010308,-0.03742146362115584,0.03128652106984986,0.020735026235332077,-0.020626137778942177
2023-04-13,-0.03127529110717486,0.012540522171677004,-0.033055853841261085,-0.015823535848177084,0.005246608181537438,0.043063765561228484,-0.0009546594484869386,-0.034230171726642555,0.04195256834975947,0.006772228058258722,0.005164589340470371,0.0048743670284243645,-0.0033171007019611176,-0.026265868480069732,-0.014209461254285904,-5.2472770922795675e-05
2023-04-14,0.025527044797365672,0.0019136891405560075,0.012032565363863768,0.0045265809548691305,-0.015027244305388487,0.00016011234588741985,0.06803426918570321,-0.0010096012737838,-0.017864331512944864,0.02828969682485205,-0.030962072720281064,-0.016318270629424036,-0.010789959085967249,-0.01858805202246827,-0.018265076335803876,-0.001265404253033453
2023-04-17,-0.011971676938664522,-0.04790138670251132,-0.0005908624294410636,0.01141315493600037,-0.007573000632722815,0.017164181787998167,-0.027124515451478204,0.043836259819348244,0.0468142956067612,0.012253662056095349,0.007501895632016309,0.030035170595607896,0.0031334103256199786,0.026554010538687445,-0.005224718370594239,0.006351089389860176
2023-04-18,-0.03787851015160182,-0.022916714924627324,-0.03928578329403731,-0.026599800796870188,0.01581808075005986,-0.026631479559136806,0.037593854260186355,0.03197278221444977,0.01987379306436443,0.0002399327562891962,-0.020290199331791214,-0.02868488144244763,-0.008739503098393109,-0.014482478630120199,-0.028704035010172824,0.0024155413727791064
2023-04-19,-0.010348956224258576,-0.003296742663773,0.029855482207969963,0.036213609638723776,0.030863819971611584,-0.00933366099554922,0.025542221531049902,-0.0012493191843503393,0.014226245571413054,-0.014328152159889362,-0.015535133480808927,0.012567320759435674,-0.048662530170116014,0.023075541071908345,0.046879252066538646,0.02045628319864079
2023-04-20,0.03854323410337401,-0.029498536677012743,-0.017902599223935667,-0.0021623620266000287,-0.003181086480626316,0.017845810953533325,0.00734273676319086,0.024378648226372368,0.006169565208200556,-0.02664274031115965,-0.01988404286288359,0.030297172196254163,-0.009364550377726544,0.04371441122870179,-0.01376425905830947,0.02366335266442432
2023-04-21,0.021789542582703714,0.015415835000887945,-0.019758501784760574,0.000771538056104415,-0.01089494705594063,0.021760942292333718,0.04525984719020326,-0.008823517766785138,-0.005895766802852309,0.021394431267527825,-0.02601158854203367,0.012398939643056606,-0.00731360226960609,-0.009697548230704789,0.021314394357351274,-0.025631376167924325
2023-04-24,-0.008380985430660237,0.03932220092848859,0.005328375497148707,0.01816843434995019,0.00031324802333365653,-0.007024386543904915,0.009648890064576365,-0.04141475984748766,0.030777417136457208,0.02341419787588106,0.054871844429946526,-0.004751780077587586,0.016272503824392937,0.017485164784940777,0.005552108231019259,0.02226352675925969
2023-04-25,-0.0083959976829725,0.031247305992500474,0.029440997185238515,0.00614923266135059,0.015448278535725946,-0.0014888718254186806,0.010079438652761175,-0.022553431212201325,0.0038162601935285423,-0.03761744848643178,0.03415376771161238,-0.0128244825876761,-0.017008682830442656,-0.028138823286992798,-0.02402016267610463,-0.028931639181039914
2023-04-26,-0.007710992855320287,-0.005023412024519391,-0.02478326996832758,0.02442186144617642,-0.03516325720222324,-0.03694701089532726,-0.0010274880976803846,0.04015757823852795,-0.04770149968804149,0.04085862599995904,0.04949509598662871,0.026548486640081803,0.043172829838516114,0.01935322440352394,0.00015114369073843115,0.015109407376453277
2023-04-27,0.05360614054839674,0.038282757192652284,0.001843693763398102,0.007506134979708534,-0.05550465806214566,-0.008588635144391343,0.031371244376576124,-0.006528423683502815,-0.027251453701027883,0.014759644012143136,-0.029818756033496374,-0.03465948358196469,-0.046380957462294425,0.005299593075182241,0.02009939587291787,0.015918845629991907
2023-04-28,0.009897041255277461,0.0040247641265616085,0.011081360940713436,-0.014898831912556698,-0.0133731947545227,0.02281597079187958,0.028099272392026364,-0.005767900902496015,-0.004336712989339686,0.035919943387177744,0.002083511247179981,-0.023668507723983545,0.03363238670845736,0.012199774538715014,-0.004396838853930052,-0.04637324124669051
2023-05-01,0.011112329493850215,-0.008094213285895546,0.017783923985103645,0.009381319415124656,-0.029765816803846934,0.014788407660449199,-0.015224844295375961,-0.007170126015008993,0.00808246274228508,-0.03270638408009008,-0.031529920856225746,-0.009592638414107957,-0.0052939118684770525,-0.01571451974899296,0.03058625882796573,0.0026279281287622247
2023-05-02,0.026399540205241045,-0.01492260430630099,0.00472215327219172,-0.02789665210895942,-0.012326898530210517,0.0128991282215698,-0.03215292045817919,0.049069325796781804,-0.0011140911616174254,-0.03327924895644474,-0.016947126050391392,0.03173447670264573,0.022028749292029248,-0.040388808477468174,0.026174576511448278,-0.011347528390407535
