date,GGAL,AAPL,NVDA,SPY
2023-05-04,-0.01004441854312288,0.008797098107182544,0.01725387413403845,0.020391572228770194
2023-05-05,0.010823503526625533,-0.010716654134824366,-0.016484298656296303,-0.003772642519461966
2023-05-08,0.0024445339998035998,-0.015817968730733267,0.001933190953247177,-0.0004891545179495083
2023-05-09,0.020071680483322085,0.005388208691194052,-0.009012292568364555,0.01409479789078727
2023-05-10,-0.013449794117726843,0.0054139340817811465,0.010130566757094783,-0.021715195730273584
2023-05-11,-0.006034958967986337,-0.00959255855768748,0.007199031434380165,0.008181481811866398
2023-05-12,-0.007315275228620743,-0.008881094134141954,0.02147820510973819,0.0038363843194697544
2023-05-15,-0.0283603745346257,0.005154236356334163,-0.009653431555052938,0.010402761655343262
2023-05-16,0.006443073409880817,-0.028060468482656087,-0.004885525513286915,0.006303154675952882
2023-05-17,0.005737502221664581,-0.027270532950263604,-0.018894492582492317,0.050856980091423365
2023-05-18,0.0006024505333190877,-0.013773154514147179,-0.008350801914387529,-0.012180015427783797
2023-05-19,-0.004182969576668194,-0.0037618494829678717,0.008078465987278793,-0.010068904816042279
2023-05-22,-0.02742434759689616,0.0067407687111535886,0.015762713660816274,-0.011891540589971217
2023-05-23,-0.00788168182449589,0.030461875287082663,-0.017783283900618452,-0.010553459700844647
2023-05-24,-0.0063341445210927105,0.017809931019682868,0.018053141265692352,-0.012173044220349927
2023-05-25,-0.015425337100998582,-0.002695132191706695,0.027997522670118125,0.02457749808351939
2023-05-26,-0.0027220028471044433,0.00011968300338560667,0.008807255715078233,0.02933203788250993
2023-05-29,0.008617939599035562,-0.019360713952770725,0.03876854088032489,-0.010855574207515706
2023-05-30,0.03896364177366318,0.00012974569639712108,-0.014864204619701615,-0.016017445705033384
2023-05-31,0.003999533127156285,-0.005259294008593929,-0.02409798694215115,0.009977760322162244
2023-06-01,0.00566700487809646,0.006978608999829161,-0.03446642691949131,-0.01048906294272478
2023-06-02,-0.0009884294967533735,-0.015916589615094456,0.030888329360128974,0.013245592198648515
2023-06-05,-0.037167121005516446,0.010946408559647347,0.013680040160548135,0.00456886600285511
2023-06-06,-3.0277050625193702e-05,0.031645167774013494,-0.0006115063719304148,-0.02937480317737906
2023-06-07,0.0017060578624141787,-0.0016738005998370165,0.006118011575235727,0.03194988416707978
2023-06-08,0.05102391089498082,0.008570754838013617,-0.021769333016879777,0.03708879611195193
2023-06-09,-0.003341623602194699,0.01440565543108363,0.05065632423313482,-0.011686944678006794
2023-06-12,0.0065523199836354795,-0.007496171936915985,0.0030891853685697246,-0.0072277842182219
2023-06-13,-0.0001942165316319855,0.004994279682074998,0.0026915115230152775,0.006236675389983182
2023-06-14,-0.02261394408153783,0.0007521307242019937,0.015128628933742672,0.007215039674798973
2023-06-15,0.02363135435829733,0.002456534319124737,0.01017156688961185,0.01376475929974319
2023-06-16,0.015660013379384496,-0.01484884790280172,0.004990089718279078,0.041543857505672355
2023-06-19,0.016454548070899966,0.0009906938985062563,-0.015192894639425747,-0.0030343316318762747
2023-06-20,-0.01753223908572621,0.010514862506284084,0.009978826874381674,-0.015346961352450617
2023-06-21,0.028967514331246003,0.029962992676629163,0.03887717440759264,-0.026722838226867718
2023-06-22,-0.027161333822384726,0.0198804520163276,0.02778746641217844,-0.014019400758596645
2023-06-23,0.012312322047147273,0.04452647541882504,0.0328931338224856,-0.0001625262486542045
2023-06-26,0.04530542194301024,-0.014737278715437396,-0.00967718527882755,0.03706142127872791
2023-06-27,-0.019125468826861836,0.018108417281817335,-0.019107194868545063,-0.009803851797143825
2023-06-28,-0.010767564843850885,0.004175533463442349,-0.0020137081657113365,0.004988158679107846
2023-06-29,0.002496137478364524,0.045291776769959435,0.0016158022497432256,0.0001715567927285111
2023-06-30,-0.009523870998874528,-0.015543892761199829,0.022636227990920244,0.02456472664765097
2023-07-03,-0.030052437885077055,-0.016162400632232288,-0.03279933544897595,0.05236356478887316
2023-07-04,0.0018730113947535987,-0.011422119479426396,0.03157937992935134,-0.010066366984222808
2023-07-05,-0.020532354972713884,-0.041109042061884926,-0.0026566228866856667,-0.009245781316856716
2023-07-06,0.010021733170954672,-0.009965116319745615,-0.00800540608933975,0.02161347683707282
2023-07-07,-0.01772943553733697,-0.014575388695820979,-0.01954848860436631,0.01423824155157205
2023-07-10,0.03200002171429128,0.003514035526085646,-0.032071572950192584,0.038143629454506556
2023-07-11,-0.015050655313563532,0.007362087401928674,0.017108107366746728,0.01225302438116449
2023-07-12,-0.005923616115851571,0.03875555690853627,0.0019682938961029794,-0.006663541302261544
2023-07-13,0.016911755973389342,0.019700010580079086,-0.024981874591792907,0.012389214884331867
2023-07-14,-0.023828788494058895,-0.010977377111791364,-0.025081669849872257,0.022933082277685868
2023-07-17,0.005061967377295806,-0.017316607306112175,-0.006196416521559223,0.01705342091199813
2023-07-18,0.02700094909142492,0.0103920091578944,0.034460909365334524,0.010702345355990683
2023-07-19,-0.031154056426632493,-0.02557201688998645,-0.004680837600392951,0.022073588703731994
2023-07-20,0.00420147873798582,0.03782707382114481,-0.029130152245231855,0.02417346512699292
2023-07-21,0.005713918397656892,0.024381281382752196,-0.004405130107512201,0.02854294047297712
2023-07-24,0.016267353181599553,-0.008844171224152042,-0.004942218245862717,0.013565383847201185
2023-07-25,-0.023947608522821073,-0.03319909162233858,-0.052035033765506666,-0.002838325921117657
2023-07-26,-0.025576370742659726,0.027961225034236037,-0.0005857257260313276,0.0034401776032606524
2023-07-27,0.010998879078638835,-0.0017891943850135705,-0.004110220430691869,0.024936007905928648
2023-07-28,0.006460472871012257,0.025577969379633858,0.014528656998953116,-0.015713940613809707
2023-07-31,0.005525064186000961,-0.030901046563721057,0.03819032141306811,0.00790454342061353
2023-08-01,0.007456627404988758,-0.011421771055283858,0.023298568895876004,-0.00733970805962425
2023-08-02,-0.013015056454593998,0.0006050569675282169,-0.0048658967914060325,0.0010754743669401101
2023-08-03,0.0051583325652715395,0.001440648613911355,-0.021398256179944508,0.02641180667818932
2023-08-04,0.006381726459848247,-0.008465275482786083,0.0533411882107353,0.004331334591813896
2023-08-07,-0.013692422561695339,0.0130413042764006,0.0016857880260039426,0.0014297520854507084
2023-08-08,0.038539594490369256,-0.020636500454763285,0.0007788890148905381,-0.026343904917364935
2023-08-09,0.01002659119075755,-0.0023448362667906064,1.7498410895377958e-05,0.01554465178776332
2023-08-10,-0.023056120203718722,0.002910138891076386,0.004471663396936831,0.01349999666852808
2023-08-11,0.013724398802183568,0.01084718539618712,-0.0023843611228951955,0.04473691157958659
2023-08-14,-0.018814390965241845,0.014841352743838243,-0.010913253753539354,-0.00563960209970904
2023-08-15,0.016374305337383932,-0.021752762520434787,-0.01038290047563939,0.0048949478583570905
2023-08-16,0.02395431522106173,-0.029731346455504126,-0.00015505338230148435,0.00550275853636939
2023-08-17,-0.015787693305927553,0.02639589658281638,-0.01031492787216759,0.03256816763402082
2023-08-18,0.019964193822967324,0.007171875834995456,-0.013662721723435967,-0.0014049228183518059
2023-08-21,0.00879406108089631,-0.0143655472848907,0.0026320623638629304,0.006098953857299971
2023-08-22,0.017085519193174692,0.0320251526760289,-0.004588982643525474,0.012738380880764844
2023-08-23,0.03918407259341383,0.002817454270829245,0.03105222635641769,0.004241150794736193
2023-08-24,-0.004398062392613866,0.024378352954211646,-0.05116408290340113,-0.008393250621791637
2023-08-25,-0.014469026133031804,0.001852082618474693,0.02258132071955976,0.004391413980221248
2023-08-28,-0.01714166934203265,0.04259725290460037,0.02574759103900015,0.02221581114915594
2023-08-29,-0.015691786329035562,0.0362483309979198,-0.0401399675182027,-0.019831032132563764
2023-08-30,-0.0010414914591877489,-0.004469265943566558,-0.0063336094826336176,0.0031643896267365967
2023-08-31,0.0073499185220615715,0.020131376017255898,-0.006904868409653542,-0.013411667577334918
2023-09-01,0.006052056121699678,0.013497802817270976,-0.027271465220377267,0.024701071585669476
2023-09-04,0.017189736925804278,0.028264707187807492,-0.014943553885362615,-0.029519275610362494
2023-09-05,0.0007603267395028812,-0.01862287998029022,-0.02147751847264101,-0.010621624838954569
2023-09-06,0.0300122357533259,0.014322629082722083,0.03618469903450405,0.008076679311308732
2023-09-07,-0.004781667916291754,0.021904956330196068,0.019399336308780546,0.032321841732821044
2023-09-08,0.056438540172606855,-0.03408050787523331,0.0262702379679578,-0.0008146731949115749
2023-09-11,0.013098389048485481,-0.02289891758900453,0.015045502238818287,-0.010547966427472688
2023-09-12,-0.0165054190457804,-0.03948400445061184,-0.021839033849510248,0.03885915156099706
2023-09-13,-0.020700589250346013,-0.004876209191073677,-0.009940666999461945,-0.02805909919226468
2023-09-14,0.010201128649660163,0.014961666835377141,0.010340589388500243,-0.04254458131596239
2023-09-15,-0.003961388623348827,0.0310184921891552,-0.02365820704859989,0.009343671073124504
2023-09-18,0.014889774334418515,0.0019838608615914133,0.014869434849726915,-0.009495712753629149
2023-09-19,0.010014565959718169,0.03362527892501732,-0.0042972482548490065,-0.01972747215803261
2023-09-20,-0.0009561208780103359,-0.02673806464354689,-0.006971998210723029,0.014775219092575176
2023-09-21,-0.0163015423399977,-0.03301050664765892,0.014828060238211815,0.005390490970849537
2023-09-22,-0.02935739213452193,-0.0006107673835531457,0.009429445945455583,-0.010723659778059003
2023-09-25,-0.00839486371708642,0.008214867341773235,-0.006696799140775367,-0.024793551135493086
2023-09-26,0.017784265660202303,-0.00015388312065967025,0.023969351575432674,0.01811120062216731
2023-09-27,0.004793326292093836,-0.04002577323534584,-0.02089977473832616,0.013595614703934888
2023-09-28,-0.024119145740087555,-0.0012815788657453142,0.01290122401773508,-0.0014824174077924246
2023-09-29,0.0039714840414439845,-0.02526475652197857,0.012438750827968859,0.03814216920917435
2023-10-02,0.00824011196251484,0.013990413494232357,-0.00567476612577289,-0.020684768898318495
2023-10-03,-0.017030462588919715,0.00786271498458846,0.007047377149836942,-0.029564659393526593
2023-10-04,0.0035808982703580128,-0.01813121108035398,-0.024224043344850843,-0.013249602298664787
2023-10-05,0.0016655598755532797,-0.00972969557376191,0.019161815927001502,-0.00041163558192702787
2023-10-06,-0.02211128714289623,-0.020471818243603446,-0.0031929344371746105,0.005381215995824862
2023-10-09,0.00768512736745075,-0.0007532980739004547,-0.00990507876107527,-0.004315383017050589
2023-10-10,0.011784588027336174,0.0197962438500916,0.021712544408968526,0.007569613694657029
2023-10-11,0.02240840438989644,-0.019031098688307768,-0.013494988854726775,-0.024232353950449204
2023-10-12,0.021810486916101546,0.010637106310094735,-0.027289939137297825,0.02981100187718666
2023-10-13,-0.026690722274722023,-0.01005426686143418,-0.03016816012831125,-0.0011423705652359173
2023-10-16,-0.018090860423829902,-0.015240132277094975,0.012700169800244021,0.023108883338611275
2023-10-17,0.010859243523523077,-0.0016392621387728568,-0.024795988247974243,0.007381617735081836
2023-10-18,0.010833986180541322,-0.02000209634600847,0.036237001540091685,0.00968163105337072
2023-10-19,0.010859494602741826,-0.010517288558634319,-0.040303881785864304,0.011966376594819028
2023-10-20,0.08064126607643529,-0.023184568065581335,0.035028670568259646,0.009499003048164534
2023-10-23,0.011989110279363002,0.040596912319883494,0.004731507743289454,0.013444024205147231
2023-10-24,0.023482791716152862,0.0012059976704736908,-0.0014332341748874988,0.027453129821833455
2023-10-25,0.019772981400360212,-0.013403867442076,-0.010344505468518173,0.00444025222969513
2023-10-26,0.013619740053560037,0.004791038713966023,0.008518802523124203,0.014788356666425972
2023-10-27,-0.005788566207982293,-0.0017450366437499198,-0.0002526621240449556,-0.001293876105322611
2023-10-30,0.015802950928536896,-0.0039117211987620415,0.02282257672368937,0.029735882198468566
2023-10-31,-0.014845211322566554,0.012865390092306805,0.002788433441825333,-0.012943350982499546
2023-11-01,-0.004227411368547207,0.015773259230009717,0.003512188559914975,0.03719381205820427
2023-11-02,-0.009165013827740265,-0.01005908846429493,-0.006749364276936287,-0.0003031130648367686
2023-11-03,0.0021397688325639486,-0.010955906878596045,-0.0006387084133078202,-0.027723939555154953
2023-11-06,0.047905249818944284,-0.0049885495930063195,0.006678236010048355,0.003066781279473796
2023-11-07,-0.0361747761333171,-0.044517110934006454,-0.03314173665314879,-0.013035327651775619
2023-11-08,0.014326863490437436,-0.02936406697837124,-0.02611661306048585,0.017463607367290024
2023-11-09,-0.03125544349675613,0.028228568635318307,0.015483934756783002,-0.01247402582035495
2023-11-10,-0.008898806463453646,0.03396337449071196,0.003924991445066972,-0.008388288979356728
2023-11-13,0.022529042484574546,-0.00447069733807659,-0.0031746169404368585,-0.0366040750123916
2023-11-14,0.00178719551555373,0.012103804540033014,0.0008690560718911389,-0.00850971205454576
2023-11-15,-0.020834788727156384,0.006747666699952859,0.00747946662228971,-0.04684484964999924
2023-11-16,-0.013711207424001004,0.0640449286141842,-0.010242379499698195,-0.030697032954724146
2023-11-17,0.014191714628273955,0.023155519338209585,-0.014953168734280431,0.015832316908994892
2023-11-20,-0.014008290504419096,-0.0020562348762156457,0.004426674004770259,0.016348196132989212
2023-11-21,0.004840851034524585,-0.01843869707641721,-0.018886821520723962,0.009049855784678984
2023-11-22,0.0014124333437921521,-0.03113396401395374,0.008702705372974906,-0.01866316826706138
2023-11-23,-0.01245380835563592,0.00457972776184512,-0.03299505722093654,-0.00045412397731792176
2023-11-24,0.04433349884405713,-0.014520559795372034,0.02130693173429976,0.0004280408015193693
2023-11-27,0.013265598009577273,-0.02755822251517248,0.010001634984367236,-0.022412320829296783
2023-11-28,-0.039213300758865866,-0.012354506317385217,0.005636419863668252,0.0310399633660412
2023-11-29,0.004238041500497003,-0.020909265620225215,0.020358279139155,0.01821108146223871
2023-11-30,-0.012654973088295773,0.034835868209067034,0.03438752563919145,-0.00391161310916166
2023-12-01,0.017703549214763692,0.018298192461576823,0.021004964234377033,0.0010382553942418493
2023-12-04,-0.015233197695216805,0.0003406051664391896,-0.03566591636925631,0.004678566634805037
2023-12-05,-0.0017931192666060802,0.03055643319818846,-0.02477936310599882,-0.03953208073569825
2023-12-06,0.010656121898257709,0.002049463438093646,-0.011924701966625428,-0.004433689699381627
2023-12-07,0.017974739412075058,-0.0165865863544169,0.0010223432411613498,-0.013053736158096796
2023-12-08,-0.023231815767952746,0.03144680487043572,0.010912289820036003,-0.019342878810869824
2023-12-11,-0.006170905982641139,0.011342039550578553,-0.01391712507450582,-0.005108910752989804
2023-12-12,-0.008958537249568299,-0.020041370580378026,0.004244316997754183,0.03712631562986246
2023-12-13,-0.01248795484059595,-0.0033013122074569967,-0.014501484415849641,0.013405921481387972
2023-12-14,0.03645795202961866,-0.016868471928146556,-0.011661823664735782,-0.010864134147865578
2023-12-15,0.008636717297652474,-0.02679058574953641,-0.02725491706323191,0.012023362048644293
